order_id,customer_id,order_date,meal_category,dietary_preference,order_value
1720,293,2024-07-25,Breakfast,Vegetarian,10.08
1721,293,2024-07-29,Dinner,Vegetarian,21.23
1722,293,2024-07-30,Dinner,Vegetarian,12.39
1723,293,2024-07-27,Dinner,Vegetarian,41.05
1724,294,2024-08-28,Dinner,Keto,25.95
1725,294,2024-08-23,Lunch,Keto,14.38
1726,295,2024-11-13,Dinner,Vegetarian,21.48
1727,295,2024-11-16,Lunch,Vegetarian,32.1
1728,296,2024-01-18,Breakfast,Keto,33.61
1729,296,2024-01-07,Lunch,Keto,44.05
1730,296,2024-01-12,Breakfast,Keto,40.52
1731,297,2024-07-15,Breakfast,Gluten-Free,23.42
1732,297,2024-07-28,Dinner,Gluten-Free,32.01
1733,298,2024-10-13,Breakfast,None,41.98
1734,298,2024-10-12,Lunch,None,22.82
1735,298,2024-10-14,Lunch,None,15.56
1736,298,2024-10-23,Breakfast,None,18.32
1737,298,2024-10-23,Lunch,None,17.9
1738,298,2024-10-18,Dinner,None,33.71
1739,299,2024-03-15,Lunch,Vegan,33.96
1740,299,2024-03-16,Lunch,Vegan,19.38
1741,299,2024-03-16,Breakfast,Vegan,45.08
1742,299,2024-03-19,Lunch,Vegan,24.32
1743,299,2024-03-19,Dinner,Vegan,48.49
1744,299,2024-03-18,Lunch,Vegan,36.39
1745,300,2024-10-28,Breakfast,Vegetarian,16.42
1746,300,2024-10-29,Dinner,Vegetarian,43.66
1747,300,2024-10-25,Breakfast,Vegetarian,19.83
1748,301,2024-10-10,Dinner,Vegetarian,32.52
1749,301,2024-10-06,Breakfast,Vegetarian,18.05
1750,301,2024-10-06,Dinner,Vegetarian,32.77
1751,302,2024-07-15,Dinner,None,34.1
1752,302,2024-07-15,Lunch,None,13.49
1753,302,2024-07-15,Dinner,None,36.92
1754,302,2024-07-17,Dinner,None,29.46
1755,302,2024-07-12,Lunch,None,18.28
1756,302,2024-07-15,Lunch,None,37.09
1757,302,2024-07-17,Lunch,None,47.84
1758,302,2024-07-15,Lunch,None,39.39
1759,303,2024-07-03,Lunch,None,14.56
1760,303,2024-06-27,Lunch,None,20.06
1761,303,2024-06-12,Lunch,None,40.85
1762,303,2024-06-15,Dinner,None,17.79
1763,304,2024-06-25,Lunch,Vegan,45.88
1764,304,2024-07-06,Dinner,Vegan,16.72
1765,304,2024-06-30,Lunch,Vegan,24.63
1766,304,2024-07-02,Lunch,Vegan,34.26
1767,304,2024-07-06,Dinner,Vegan,23.36
1768,304,2024-06-24,Breakfast,Vegan,24.52
1769,305,2024-11-05,Dinner,None,37.44
1770,305,2024-11-03,Dinner,None,40.05
1771,305,2024-11-02,Lunch,None,21.77
1772,305,2024-11-04,Breakfast,None,10.65
1773,305,2024-10-31,Breakfast,None,11.05
1774,305,2024-11-04,Lunch,None,13.86
1775,305,2024-11-05,Lunch,None,44.29
1776,305,2024-11-02,Breakfast,None,48.34
1777,306,2024-03-05,Breakfast,Vegan,35.05
1778,306,2024-03-16,Breakfast,Vegan,40.09
1779,306,2024-03-20,Breakfast,Vegan,31.43
1780,306,2024-03-13,Lunch,Vegan,44.84
1781,306,2024-03-21,Lunch,Vegan,27.18
1782,306,2024-03-26,Dinner,Vegan,15.82
1783,306,2024-03-20,Dinner,Vegan,47.29
1784,306,2024-03-29,Dinner,Vegan,14.84
1785,307,2024-07-31,Breakfast,Gluten-Free,43.06
1786,307,2024-07-31,Lunch,Gluten-Free,24.51
1787,307,2024-08-06,Dinner,Gluten-Free,12.39
1788,307,2024-08-06,Lunch,Gluten-Free,40.3
1789,308,2024-05-07,Breakfast,Gluten-Free,20.97
1790,308,2024-05-12,Breakfast,Gluten-Free,48.96
1791,308,2024-05-08,Dinner,Gluten-Free,44.48
1792,308,2024-05-10,Breakfast,Gluten-Free,20.93
1793,308,2024-05-08,Lunch,Gluten-Free,46.82
1794,309,2024-01-26,Breakfast,None,46.69
1795,309,2024-01-22,Lunch,None,46.19
1796,309,2024-02-08,Dinner,None,44.29
1797,309,2024-02-07,Lunch,None,26.02
1798,309,2024-02-01,Lunch,None,48.78
1799,309,2024-02-16,Dinner,None,11.97
1800,309,2024-02-05,Breakfast,None,45.76
1801,309,2024-02-12,Breakfast,None,26.29
1802,309,2024-02-06,Lunch,None,27.7
1803,309,2024-02-12,Lunch,None,10.94
1804,310,2024-03-20,Lunch,Gluten-Free,36.72
1805,310,2024-04-01,Dinner,Gluten-Free,33.37
1806,310,2024-04-04,Breakfast,Gluten-Free,14.13
1807,310,2024-04-11,Lunch,Gluten-Free,30.67
1808,310,2024-03-30,Dinner,Gluten-Free,14.44
1809,310,2024-03-20,Lunch,Gluten-Free,47.53
1810,310,2024-03-26,Lunch,Gluten-Free,25.65
1811,311,2024-09-16,Breakfast,None,43.07
1812,311,2024-09-07,Dinner,None,22.25
1813,311,2024-09-12,Dinner,None,40.1
1814,311,2024-09-20,Dinner,None,36.06
1815,311,2024-09-19,Lunch,None,26.18
1816,312,2024-11-14,Lunch,None,38.98
1817,312,2024-10-29,Lunch,None,39.23
1818,313,2024-11-07,Lunch,Keto,39.92
1819,314,2024-02-28,Breakfast,None,25.0
1820,314,2024-03-01,Lunch,None,12.48
1821,314,2024-02-24,Lunch,None,33.39
1822,314,2024-02-26,Breakfast,None,40.54
1823,315,2024-01-09,Dinner,Vegan,10.03
1824,316,2024-02-24,Breakfast,Keto,34.52
1825,316,2024-02-26,Breakfast,Keto,23.7
1826,316,2024-02-27,Lunch,Keto,37.34
1827,317,2024-09-20,Dinner,Vegan,46.25
1828,317,2024-09-03,Dinner,Vegan,42.14
1829,317,2024-09-24,Breakfast,Vegan,13.51
1830,317,2024-09-21,Lunch,Vegan,44.26
1831,317,2024-09-16,Lunch,Vegan,25.12
1832,317,2024-09-11,Dinner,Vegan,45.61
1833,317,2024-09-03,Dinner,Vegan,32.51
1834,317,2024-09-13,Breakfast,Vegan,25.94
1835,318,2024-08-21,Breakfast,Keto,20.17
1836,318,2024-08-16,Dinner,Keto,21.19
1837,318,2024-08-21,Dinner,Keto,10.82
1838,319,2023-11-23,Lunch,Vegan,23.9
1839,320,2024-02-22,Breakfast,Vegan,19.52
1840,320,2024-02-17,Dinner,Vegan,49.74
1841,320,2024-02-19,Lunch,Vegan,31.38
1842,320,2024-02-19,Breakfast,Vegan,11.5
1843,320,2024-02-16,Dinner,Vegan,17.17
1844,320,2024-02-19,Dinner,Vegan,20.47
1845,321,2024-02-02,Lunch,Vegetarian,10.08
1846,321,2024-02-05,Breakfast,Vegetarian,28.59
1847,321,2024-02-04,Dinner,Vegetarian,46.42
1848,322,2023-12-07,Lunch,None,43.96
1849,322,2023-12-04,Breakfast,None,21.81
1850,322,2023-12-07,Dinner,None,36.83
1851,322,2023-12-02,Breakfast,None,38.9
1852,322,2023-12-03,Dinner,None,22.39
1853,323,2024-09-16,Dinner,Gluten-Free,41.79
1854,323,2024-09-20,Breakfast,Gluten-Free,43.88
1855,323,2024-09-15,Lunch,Gluten-Free,36.36
1856,323,2024-09-16,Lunch,Gluten-Free,16.57
1857,323,2024-09-18,Breakfast,Gluten-Free,47.8
1858,323,2024-09-16,Dinner,Gluten-Free,20.93
1859,323,2024-09-19,Breakfast,Gluten-Free,35.97
1860,323,2024-09-18,Lunch,Gluten-Free,27.57
1861,323,2024-09-20,Dinner,Gluten-Free,19.14
1862,324,2024-01-17,Dinner,Vegan,36.11
1863,324,2024-01-29,Dinner,Vegan,40.69
1864,324,2024-01-07,Lunch,Vegan,18.74
1865,325,2024-08-18,Breakfast,Vegan,43.61
1866,325,2024-08-20,Lunch,Vegan,11.59
1867,325,2024-08-18,Dinner,Vegan,19.33
1868,325,2024-08-20,Dinner,Vegan,31.89
1869,325,2024-08-17,Breakfast,Vegan,24.48
1870,325,2024-08-14,Dinner,Vegan,30.13
1871,325,2024-08-14,Lunch,Vegan,28.37
1872,325,2024-08-17,Lunch,Vegan,16.98
1873,326,2024-03-09,Dinner,Vegan,15.03
1874,326,2024-03-05,Dinner,Vegan,45.41
1875,326,2024-03-08,Dinner,Vegan,46.79
1876,326,2024-03-11,Lunch,Vegan,46.89
1877,326,2024-03-08,Dinner,Vegan,35.35
1878,326,2024-03-05,Dinner,Vegan,40.89
1879,326,2024-03-07,Dinner,Vegan,11.49
1880,326,2024-03-09,Lunch,Vegan,39.8
1881,327,2024-02-21,Dinner,None,10.79
1882,327,2024-02-17,Breakfast,None,43.49
1883,327,2024-02-15,Lunch,None,12.43
1884,327,2024-02-15,Breakfast,None,13.29
1885,328,2024-11-07,Breakfast,Vegan,10.22
1886,328,2024-11-08,Dinner,Vegan,29.38
1887,328,2024-11-04,Lunch,Vegan,39.97
1888,328,2024-11-10,Dinner,Vegan,47.78
1889,328,2024-11-10,Lunch,Vegan,35.79
1890,328,2024-11-09,Lunch,Vegan,35.15
1891,328,2024-11-05,Breakfast,Vegan,16.47
1892,328,2024-11-10,Dinner,Vegan,13.65
1893,329,2024-12-03,Dinner,None,29.23
1894,329,2024-11-30,Lunch,None,41.46
1895,329,2024-12-05,Breakfast,None,46.37
1896,330,2024-07-07,Breakfast,Vegetarian,16.22
1897,330,2024-07-05,Lunch,Vegetarian,19.97
1898,331,2024-10-23,Dinner,None,47.57
1899,331,2024-10-23,Breakfast,None,39.84
1900,331,2024-10-21,Lunch,None,37.14
1901,331,2024-10-22,Lunch,None,30.91
1902,331,2024-10-17,Breakfast,None,44.46
1903,331,2024-10-18,Breakfast,None,29.0
1904,331,2024-10-18,Dinner,None,15.38
1905,331,2024-10-23,Lunch,None,24.32
1906,331,2024-10-21,Dinner,None,31.35
1907,332,2024-01-09,Dinner,Vegetarian,45.24
1908,332,2024-01-04,Lunch,Vegetarian,26.88
1909,332,2024-01-30,Dinner,Vegetarian,12.46
1910,332,2024-02-01,Lunch,Vegetarian,13.67
1911,333,2024-04-20,Lunch,Vegan,38.0
1912,333,2024-04-21,Dinner,Vegan,18.27
1913,333,2024-04-16,Lunch,Vegan,48.1
1914,333,2024-04-18,Breakfast,Vegan,45.58
1915,333,2024-04-16,Lunch,Vegan,41.36
1916,333,2024-04-20,Lunch,Vegan,39.6
1917,333,2024-04-17,Breakfast,Vegan,28.7
1918,334,2024-07-03,Breakfast,Keto,35.97
1919,334,2024-07-04,Lunch,Keto,45.13
1920,334,2024-06-29,Breakfast,Keto,34.55
1921,334,2024-07-02,Dinner,Keto,46.48
1922,334,2024-07-04,Breakfast,Keto,20.77
1923,335,2024-06-09,Lunch,Keto,33.51
1924,335,2024-06-07,Dinner,Keto,44.6
1925,335,2024-05-18,Breakfast,Keto,21.32
1926,335,2024-05-30,Lunch,Keto,23.01
1927,335,2024-06-15,Lunch,Keto,32.48
1928,335,2024-06-07,Dinner,Keto,35.56
1929,335,2024-05-22,Dinner,Keto,15.86
1930,335,2024-06-09,Lunch,Keto,48.91
1931,335,2024-06-11,Breakfast,Keto,49.95
1932,336,2024-05-14,Dinner,Gluten-Free,27.51
1933,336,2024-05-15,Lunch,Gluten-Free,32.64
1934,336,2024-05-14,Lunch,Gluten-Free,39.08
1935,337,2024-11-15,Lunch,Vegan,28.29
1936,337,2024-11-02,Dinner,Vegan,38.03
1937,337,2024-11-15,Dinner,Vegan,46.69
1938,338,2023-12-15,Breakfast,Keto,22.0
1939,338,2023-12-19,Dinner,Keto,31.01
1940,338,2023-12-17,Dinner,Keto,16.86
1941,338,2023-12-19,Breakfast,Keto,33.34
1942,339,2024-10-23,Dinner,Vegan,43.33
1943,339,2024-10-08,Breakfast,Vegan,21.63
1944,339,2024-10-11,Breakfast,Vegan,25.41
1945,339,2024-11-05,Dinner,Vegan,30.2
1946,339,2024-10-11,Dinner,Vegan,31.3
1947,340,2024-07-14,Lunch,Keto,41.07
1948,340,2024-07-15,Lunch,Keto,42.57
1949,340,2024-08-04,Lunch,Keto,35.97
1950,340,2024-07-16,Dinner,Keto,14.64
1951,341,2024-10-12,Lunch,Vegan,25.57
1952,341,2024-10-12,Lunch,Vegan,46.61
1953,341,2024-10-16,Breakfast,Vegan,28.86
1954,341,2024-10-15,Lunch,Vegan,10.58
1955,342,2024-06-19,Dinner,Vegetarian,36.64
1956,342,2024-06-07,Breakfast,Vegetarian,45.37
1957,342,2024-06-15,Dinner,Vegetarian,36.51
1958,342,2024-06-06,Dinner,Vegetarian,49.02
1959,342,2024-06-08,Lunch,Vegetarian,46.1
1960,342,2024-06-04,Dinner,Vegetarian,12.37
1961,342,2024-06-11,Lunch,Vegetarian,34.27
1962,342,2024-06-24,Dinner,Vegetarian,31.66
1963,342,2024-06-18,Lunch,Vegetarian,14.32
1964,342,2024-06-14,Breakfast,Vegetarian,34.82
1965,343,2024-04-26,Lunch,Vegetarian,29.91
1966,343,2024-05-03,Lunch,Vegetarian,18.92
1967,343,2024-05-14,Lunch,Vegetarian,33.06
1968,343,2024-05-07,Dinner,Vegetarian,14.23
1969,344,2024-05-01,Lunch,None,35.91
1970,344,2024-04-30,Breakfast,None,43.48
1971,344,2024-04-28,Breakfast,None,27.2
1972,344,2024-04-30,Dinner,None,24.63
1973,345,2024-01-24,Lunch,Vegetarian,49.37
1974,345,2024-01-28,Lunch,Vegetarian,27.24
1975,345,2024-01-24,Breakfast,Vegetarian,35.52
1976,345,2024-01-25,Lunch,Vegetarian,27.0
1977,345,2024-01-24,Dinner,Vegetarian,36.86
1978,346,2024-02-18,Lunch,Keto,19.43
1979,346,2024-02-22,Breakfast,Keto,13.74
1980,346,2024-02-23,Dinner,Keto,16.55
1981,347,2024-10-19,Breakfast,Vegetarian,38.13
1982,347,2024-10-19,Dinner,Vegetarian,33.67
1983,348,2023-12-27,Dinner,Vegan,22.73
1984,348,2023-12-22,Lunch,Vegan,10.25
1985,348,2023-12-22,Breakfast,Vegan,20.98
1986,348,2023-12-22,Breakfast,Vegan,12.67
1987,348,2024-01-09,Lunch,Vegan,29.65
1988,348,2023-12-17,Breakfast,Vegan,29.85
1989,348,2024-01-10,Lunch,Vegan,35.87
1990,348,2024-01-11,Lunch,Vegan,20.1
1991,349,2024-08-02,Breakfast,Vegetarian,31.29
1992,349,2024-08-03,Lunch,Vegetarian,23.78
1993,349,2024-08-02,Dinner,Vegetarian,39.64
1994,349,2024-08-07,Dinner,Vegetarian,37.25
1995,349,2024-08-02,Breakfast,Vegetarian,16.07
1996,349,2024-08-06,Breakfast,Vegetarian,36.33
1997,349,2024-08-06,Lunch,Vegetarian,42.45
1998,349,2024-08-03,Breakfast,Vegetarian,23.31
1999,349,2024-08-05,Lunch,Vegetarian,40.84
2000,350,2023-12-19,Breakfast,None,34.4
2001,350,2023-12-06,Lunch,None,48.08
2002,350,2023-12-12,Dinner,None,16.44
2003,350,2023-12-09,Breakfast,None,36.8
2004,350,2023-12-29,Lunch,None,25.8
2005,351,2024-07-11,Lunch,None,47.63
2006,352,2024-12-05,Lunch,Keto,23.92
2007,353,2024-09-26,Dinner,Vegetarian,42.91
2008,353,2024-09-20,Breakfast,Vegetarian,20.63
2009,353,2024-09-24,Breakfast,Vegetarian,47.18
2010,353,2024-10-02,Breakfast,Vegetarian,30.72
2011,353,2024-09-25,Dinner,Vegetarian,21.67
2012,353,2024-09-06,Breakfast,Vegetarian,20.04
2013,353,2024-09-12,Breakfast,Vegetarian,30.67
2014,353,2024-09-09,Dinner,Vegetarian,32.58
2015,354,2024-08-24,Breakfast,Vegan,37.26
2016,354,2024-08-18,Lunch,Vegan,42.36
2017,354,2024-08-12,Lunch,Vegan,14.51
2018,354,2024-08-05,Breakfast,Vegan,32.39
2019,355,2024-11-17,Breakfast,Gluten-Free,33.31
2020,355,2024-11-20,Breakfast,Gluten-Free,13.53
2021,356,2024-02-24,Breakfast,Gluten-Free,38.33
2022,356,2024-02-24,Breakfast,Gluten-Free,22.37
2023,356,2024-02-26,Breakfast,Gluten-Free,32.51
2024,356,2024-02-26,Lunch,Gluten-Free,41.04
2025,356,2024-02-20,Breakfast,Gluten-Free,34.76
2026,356,2024-02-22,Dinner,Gluten-Free,49.82
2027,356,2024-02-23,Lunch,Gluten-Free,42.16
2028,356,2024-02-24,Lunch,Gluten-Free,13.75
2029,356,2024-02-24,Breakfast,Gluten-Free,16.62
2030,357,2024-12-08,Breakfast,Gluten-Free,30.42
2031,357,2024-11-24,Lunch,Gluten-Free,27.18
2032,357,2024-12-01,Breakfast,Gluten-Free,36.17
2033,357,2024-12-13,Breakfast,Gluten-Free,31.87
2034,357,2024-12-03,Breakfast,Gluten-Free,44.58
2035,357,2024-12-12,Breakfast,Gluten-Free,16.14
2036,358,2024-05-30,Breakfast,Gluten-Free,38.91
2037,358,2024-05-26,Breakfast,Gluten-Free,38.99
2038,358,2024-06-01,Lunch,Gluten-Free,10.54
2039,358,2024-06-04,Dinner,Gluten-Free,36.86
2040,358,2024-06-10,Dinner,Gluten-Free,40.99
2041,358,2024-06-07,Lunch,Gluten-Free,36.06
2042,359,2024-05-14,Breakfast,Vegetarian,40.03
2043,359,2024-05-16,Dinner,Vegetarian,39.64
2044,359,2024-05-13,Lunch,Vegetarian,32.04
2045,359,2024-05-17,Breakfast,Vegetarian,20.01
2046,359,2024-05-13,Breakfast,Vegetarian,47.1
2047,360,2024-04-29,Lunch,None,15.53
2048,360,2024-05-02,Dinner,None,49.84
2049,360,2024-04-26,Breakfast,None,24.18
2050,360,2024-04-25,Breakfast,None,42.66
2051,360,2024-05-13,Dinner,None,32.51
2052,360,2024-04-29,Dinner,None,43.25
2053,360,2024-04-26,Breakfast,None,10.95
2054,360,2024-05-15,Breakfast,None,27.93
2055,360,2024-05-20,Lunch,None,46.06
2056,360,2024-04-28,Dinner,None,10.47
2057,361,2024-10-12,Lunch,Vegan,23.06
2058,361,2024-10-09,Dinner,Vegan,15.85
2059,361,2024-10-14,Dinner,Vegan,20.21
2060,362,2023-12-25,Dinner,Vegan,45.38
2061,362,2023-12-26,Lunch,Vegan,26.89
2062,362,2023-12-26,Lunch,Vegan,10.71
2063,362,2023-12-29,Dinner,Vegan,38.86
2064,362,2023-12-29,Dinner,Vegan,48.07
2065,362,2023-12-29,Dinner,Vegan,37.96
2066,362,2023-12-29,Breakfast,Vegan,33.87
2067,362,2023-12-29,Lunch,Vegan,44.24
2068,362,2023-12-27,Dinner,Vegan,32.9
2069,363,2024-12-01,Breakfast,Vegetarian,46.51
2070,363,2024-11-15,Dinner,Vegetarian,36.79
2071,364,2024-09-11,Breakfast,Vegetarian,28.03
2072,364,2024-09-07,Dinner,Vegetarian,22.63
2073,364,2024-09-01,Dinner,Vegetarian,42.63
2074,364,2024-09-13,Breakfast,Vegetarian,15.91
2075,364,2024-09-06,Lunch,Vegetarian,46.46
2076,364,2024-09-06,Lunch,Vegetarian,28.65
2077,365,2024-10-29,Lunch,Gluten-Free,27.97
2078,365,2024-10-29,Lunch,Gluten-Free,30.64
2079,365,2024-10-25,Dinner,Gluten-Free,35.67
2080,365,2024-10-28,Breakfast,Gluten-Free,44.55
2081,366,2023-12-14,Lunch,Keto,19.03
2082,366,2023-12-12,Breakfast,Keto,33.81
2083,366,2023-12-04,Lunch,Keto,24.51
2084,366,2023-12-18,Breakfast,Keto,40.38
2085,366,2023-12-22,Lunch,Keto,41.63
2086,366,2023-12-05,Breakfast,Keto,38.94
2087,366,2023-12-27,Dinner,Keto,12.23
2088,367,2024-07-23,Dinner,None,25.54
2089,367,2024-08-01,Lunch,None,27.06
2090,367,2024-08-08,Breakfast,None,28.45
2091,367,2024-08-06,Lunch,None,46.72
2092,368,2023-12-07,Breakfast,None,39.65
2093,368,2023-12-06,Lunch,None,13.26
2094,368,2023-12-15,Lunch,None,23.09
2095,369,2024-05-29,Dinner,None,28.08
2096,369,2024-06-04,Breakfast,None,37.73
2097,369,2024-05-29,Dinner,None,17.11
2098,369,2024-05-29,Lunch,None,47.8
2099,369,2024-05-29,Dinner,None,27.91
2100,369,2024-05-30,Lunch,None,25.61
2101,370,2024-04-20,Dinner,Vegetarian,41.93
2102,370,2024-04-21,Lunch,Vegetarian,19.66
2103,371,2023-11-24,Lunch,Vegan,23.42
2104,372,2024-02-13,Dinner,Gluten-Free,12.77
2105,373,2024-03-25,Lunch,Vegan,15.36
2106,373,2024-03-31,Lunch,Vegan,21.27
2107,374,2024-09-07,Lunch,Gluten-Free,32.83
2108,374,2024-09-06,Breakfast,Gluten-Free,14.48
2109,374,2024-09-10,Lunch,Gluten-Free,18.3
2110,374,2024-09-05,Dinner,Gluten-Free,35.89
2111,375,2024-09-22,Breakfast,Keto,43.03
2112,375,2024-09-20,Lunch,Keto,38.03
2113,375,2024-09-24,Dinner,Keto,36.36
2114,375,2024-10-10,Dinner,Keto,18.82
2115,375,2024-10-12,Breakfast,Keto,14.86
2116,375,2024-10-04,Lunch,Keto,39.99
2117,375,2024-10-02,Dinner,Keto,42.18
2118,375,2024-09-26,Breakfast,Keto,30.99
2119,375,2024-10-15,Lunch,Keto,47.07
2120,375,2024-10-18,Dinner,Keto,14.08
2121,376,2023-12-28,Dinner,None,21.22
2122,376,2023-12-31,Breakfast,None,15.2
2123,377,2023-12-19,Lunch,Gluten-Free,19.83
2124,377,2023-12-20,Breakfast,Gluten-Free,18.65
2125,377,2023-12-20,Dinner,Gluten-Free,36.75
2126,377,2023-12-21,Lunch,Gluten-Free,14.44
2127,377,2023-12-22,Dinner,Gluten-Free,48.41
2128,377,2023-12-19,Dinner,Gluten-Free,18.99
2129,377,2023-12-20,Dinner,Gluten-Free,35.86
2130,377,2023-12-20,Dinner,Gluten-Free,41.31
2131,377,2023-12-22,Dinner,Gluten-Free,25.05
2132,377,2023-12-21,Lunch,Gluten-Free,30.63
2133,378,2024-03-17,Breakfast,Vegan,35.57
2134,378,2024-03-13,Breakfast,Vegan,23.81
2135,379,2023-12-19,Dinner,None,22.84
2136,379,2023-12-24,Lunch,None,23.29
2137,380,2024-07-14,Lunch,Vegetarian,14.65
2138,380,2024-07-14,Dinner,Vegetarian,14.53
2139,380,2024-07-15,Breakfast,Vegetarian,41.78
2140,380,2024-07-14,Breakfast,Vegetarian,17.04
2141,380,2024-07-16,Lunch,Vegetarian,29.15
2142,380,2024-07-14,Dinner,Vegetarian,43.17
2143,380,2024-07-12,Dinner,Vegetarian,20.48
2144,380,2024-07-15,Lunch,Vegetarian,16.51
2145,380,2024-07-11,Dinner,Vegetarian,32.95
2146,380,2024-07-15,Lunch,Vegetarian,36.44
2147,381,2023-12-28,Breakfast,Keto,14.08
2148,381,2024-01-09,Breakfast,Keto,34.28
2149,381,2024-01-03,Breakfast,Keto,44.6
2150,381,2024-01-18,Lunch,Keto,13.86
2151,381,2023-12-29,Dinner,Keto,35.64
2152,381,2024-01-08,Breakfast,Keto,13.88
2153,381,2024-01-18,Lunch,Keto,29.25
2154,381,2023-12-27,Dinner,Keto,39.04
2155,381,2024-01-12,Lunch,Keto,34.79
2156,382,2024-02-21,Dinner,Vegan,10.26
2157,382,2024-02-27,Breakfast,Vegan,37.43
2158,382,2024-02-24,Lunch,Vegan,37.31
2159,382,2024-02-25,Lunch,Vegan,40.45
2160,382,2024-02-25,Dinner,Vegan,46.75
2161,382,2024-02-25,Lunch,Vegan,46.84
2162,382,2024-02-26,Lunch,Vegan,32.1
2163,382,2024-02-22,Lunch,Vegan,46.24
2164,383,2024-04-17,Breakfast,Vegetarian,16.66
2165,383,2024-04-08,Lunch,Vegetarian,41.24
2166,383,2024-04-16,Breakfast,Vegetarian,24.61
2167,383,2024-05-03,Breakfast,Vegetarian,20.96
2168,383,2024-04-26,Breakfast,Vegetarian,28.57
2169,383,2024-05-05,Breakfast,Vegetarian,38.32
2170,383,2024-05-05,Breakfast,Vegetarian,25.72
2171,383,2024-04-07,Breakfast,Vegetarian,30.14
2172,384,2024-08-29,Dinner,None,34.25
2173,384,2024-08-25,Dinner,None,29.93
2174,384,2024-08-30,Dinner,None,10.76
2175,384,2024-08-30,Breakfast,None,25.77
2176,385,2024-03-30,Lunch,Vegetarian,43.78
2177,385,2024-04-04,Breakfast,Vegetarian,44.35
2178,385,2024-04-10,Breakfast,Vegetarian,37.32
2179,385,2024-04-18,Breakfast,Vegetarian,11.94
2180,386,2024-01-28,Dinner,Vegetarian,11.45
2181,386,2024-02-08,Breakfast,Vegetarian,12.21
2182,386,2024-02-15,Dinner,Vegetarian,37.71
2183,386,2024-01-31,Dinner,Vegetarian,48.44
2184,386,2024-02-01,Dinner,Vegetarian,30.48
2185,386,2024-02-02,Lunch,Vegetarian,33.63
2186,386,2024-02-06,Dinner,Vegetarian,44.7
2187,386,2024-02-07,Lunch,Vegetarian,35.69
2188,386,2024-01-24,Lunch,Vegetarian,49.93
2189,387,2024-09-30,Breakfast,Vegetarian,34.46
2190,387,2024-09-29,Dinner,Vegetarian,40.54
2191,387,2024-10-05,Breakfast,Vegetarian,20.03
2192,388,2024-07-15,Lunch,Vegan,41.8
2193,388,2024-07-29,Breakfast,Vegan,10.94
2194,388,2024-07-24,Dinner,Vegan,21.28
2195,389,2024-01-29,Dinner,Gluten-Free,44.0
2196,389,2024-01-29,Lunch,Gluten-Free,20.85
2197,389,2024-02-03,Breakfast,Gluten-Free,19.44
2198,389,2024-01-31,Lunch,Gluten-Free,32.59
2199,389,2024-02-04,Lunch,Gluten-Free,41.22
2200,390,2024-09-07,Lunch,Vegan,10.57
2201,390,2024-09-08,Lunch,Vegan,15.79
2202,391,2024-06-05,Breakfast,Keto,33.69
2203,391,2024-05-24,Dinner,Keto,13.02
2204,391,2024-05-26,Dinner,Keto,42.07
2205,391,2024-06-09,Breakfast,Keto,28.26
2206,391,2024-05-29,Breakfast,Keto,22.04
2207,391,2024-06-02,Lunch,Keto,40.28
2208,391,2024-05-17,Lunch,Keto,35.58
2209,391,2024-05-20,Dinner,Keto,49.99
2210,392,2024-10-16,Dinner,Keto,37.26
2211,392,2024-10-19,Lunch,Keto,25.23
2212,392,2024-11-05,Dinner,Keto,20.48
2213,392,2024-10-23,Breakfast,Keto,30.69
2214,392,2024-11-06,Breakfast,Keto,14.28
2215,392,2024-11-11,Dinner,Keto,18.36
2216,392,2024-10-29,Lunch,Keto,16.02
2217,393,2024-10-09,Dinner,None,46.61
2218,393,2024-10-30,Lunch,None,27.02
2219,393,2024-10-29,Lunch,None,41.26
2220,394,2024-05-07,Dinner,Vegetarian,13.11
2221,394,2024-05-07,Lunch,Vegetarian,17.75
2222,394,2024-04-22,Breakfast,Vegetarian,28.16
2223,394,2024-05-03,Lunch,Vegetarian,14.04
2224,394,2024-04-30,Lunch,Vegetarian,42.23
2225,394,2024-05-15,Dinner,Vegetarian,28.01
2226,394,2024-04-17,Breakfast,Vegetarian,36.39
2227,395,2024-01-28,Dinner,None,25.82
2228,395,2024-02-03,Dinner,None,25.95
2229,395,2024-01-21,Breakfast,None,16.81
2230,395,2024-01-19,Dinner,None,24.21
2231,396,2024-06-27,Lunch,Vegan,30.73
2232,396,2024-06-28,Dinner,Vegan,21.49
2233,396,2024-06-25,Breakfast,Vegan,13.93
2234,396,2024-06-27,Dinner,Vegan,22.45
2235,396,2024-06-29,Lunch,Vegan,40.35
2236,396,2024-06-30,Dinner,Vegan,29.51
2237,396,2024-06-30,Breakfast,Vegan,24.21
2238,396,2024-06-30,Dinner,Vegan,38.61
2239,397,2024-04-30,Dinner,Keto,39.88
2240,397,2024-05-04,Lunch,Keto,43.18
2241,397,2024-04-16,Dinner,Keto,10.99
2242,398,2024-02-03,Dinner,Vegetarian,28.62
2243,398,2024-01-24,Breakfast,Vegetarian,18.98
2244,398,2024-02-18,Lunch,Vegetarian,42.56
2245,398,2024-02-14,Lunch,Vegetarian,11.91
2246,398,2024-02-18,Lunch,Vegetarian,27.39
2247,398,2024-01-27,Dinner,Vegetarian,10.52
2248,398,2024-01-23,Lunch,Vegetarian,48.35
